para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B1toA2,thrs_B2toA2,thrs_A1toB1,thrs_A2toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
894,25.56573048,0.02063432,2,96.01581272,0.021573657,0.195711019,0.223724917,1.504164689,0.943346835,0.75720968,0.380444693,0.252420887,0.208038727,0.304192727,1.731245301,0.523244888,0.030395499
895,3.557569647,0.110991581,3,85.0605634,0.010187115,1.253954924,1.137076616,0.213406555,1.321424156,0.528667462,0.751101823,0.61505945,1.133835891,0.51637438,1.418255128,0.251608419,0.592475471
896,92.91780665,0.033959776,3,53.74551295,0.018945103,1.213824542,0.152411939,1.542574843,0.920657158,1.399155321,1.520327068,1.262373275,1.342113576,0.34037932,0.773619446,0.836408848,0.434434111
897,28.98143572,0.012349118,4,7.292800228,0.013260578,1.239228072,1.668447196,1.286346492,1.17755643,1.907962011,1.315392817,0.070834997,1.164377152,0.652640568,1.096241598,0.504109424,0.146487425
898,14.50659658,0.014927579,3,75.17928973,0.013011927,0.977072897,0.279273053,1.588063442,1.189575658,1.772011714,1.662771334,0.387310599,0.234850429,0.824679332,1.46936595,1.450288556,1.01161924
899,11.03079294,0.01154992,6,7.140608354,0.011775372,0.09429978,1.721262601,1.135661201,1.845590723,1.101535298,1.986224648,1.410927198,1.885016629,0.555719099,0.296409505,1.723664628,0.289284648
900,95.17807939,0.025525514,4,5.236457464,0.015613688,0.732502317,0.511283908,1.825859418,1.573325935,0.058518025,0.511800695,0.495939792,1.662265552,0.227873776,0.784999671,1.71525615,0.732854463
901,74.62801445,0.036328442,4,17.61282596,0.012840522,0.227051548,0.656096722,0.345630901,1.958430398,0.1484675,0.400881543,1.359421239,0.199971607,0.427137911,1.557912339,0.687628164,0.927807985
902,29.13201275,0.013522824,2,54.3209819,0.016197818,0.136266154,0.623847248,0.7290196,0.513921169,0.563043553,0.310337454,0.836542463,1.816764207,0.250390292,1.87441769,0.882260006,1.370675051
903,91.03324283,0.01079944,6,52.42545751,0.011922515,0.258255719,1.772330301,1.09570478,1.685216218,0.56078705,0.167790893,1.226007846,0.21282271,1.911388361,1.054239967,0.65008928,1.776629895
904,39.5516916,0.294283502,3,78.40044081,0.240362501,0.220732645,1.144756802,0.734666358,1.669412526,0.804591924,1.525769545,1.489730271,0.816963056,0.944503473,0.325341584,0.276907401,0.778370466
905,61.36144659,0.249504171,6,58.84770952,0.011124263,0.058345288,0.578342076,0.936723482,1.514916827,1.006816826,1.860050391,0.50253653,0.762359603,0.951805444,1.302051646,1.105380078,1.500393403
906,1.858557276,0.019222748,4,3.573752612,0.109686144,0.259900611,1.583150399,0.06800051,0.109704208,0.183629324,1.240681258,0.17946932,0.917017121,1.8410137,0.142961968,1.619069501,0.191749353
907,74.79843885,0.202628953,2,85.08460905,0.016978826,0.913319924,0.22444992,1.603744482,0.748665686,0.616408335,1.848726693,0.129439704,0.710820864,1.251869262,0.673500826,0.5849404,0.248008104
908,2.125103041,0.039420136,6,6.326711878,0.032269625,0.041970586,1.668858319,1.432285554,1.764114758,1.952543844,1.952728824,1.631166277,0.539719228,1.576687027,1.48062321,1.673289273,0.317897253
909,54.50523164,0.044094964,2,60.63035491,0.030080445,0.256879808,1.055098006,0.397323875,0.706918235,1.318391473,1.519790259,0.900558193,1.074236774,0.742046111,0.459612709,0.72656737,0.921204712
910,73.0153818,0.010928989,5,58.23132587,0.012956205,1.419101963,0.193824324,0.507861585,1.296458897,1.756974093,1.170894579,0.878613998,1.413893706,0.799116293,0.409485449,0.526317427,1.284604482
911,29.13266895,0.128425816,6,84.62411815,0.011959278,0.402727288,0.096802056,0.372138181,0.726400248,0.776698609,1.404302392,0.442191782,1.869849692,0.402866418,0.545026801,0.04564081,0.256907534
912,54.4395106,0.011877533,1,47.0208879,0.015386291,0.982764281,0.097074463,1.014221511,1.759080236,1.453625811,0.688517508,1.163816183,1.033028148,0.925908683,1.095107792,1.741588551,0.091815756
913,39.47885388,0.026167315,4,91.22541481,0.04645745,0.732503674,1.679162877,1.086515337,0.301487157,0.1051787,0.546818413,1.247494891,1.416834176,1.533599635,0.675036036,0.733682555,0.43248663
914,95.6767038,0.023775267,5,15.44187419,0.018508928,0.065804216,0.563409702,1.389667635,1.686023836,1.171248049,1.801673542,1.381774157,1.610039934,1.000782029,1.238656575,1.671603729,0.641024763
915,25.64647125,0.259185389,2,27.31160918,0.011722409,1.068953845,1.176005377,0.370578821,1.564821462,1.676879968,0.572696718,0.4777652,0.920057699,0.963673872,0.492304124,0.316241969,0.522401981
916,96.29457452,0.010504182,2,57.3535948,0.0232391,1.551232321,1.194855952,1.481421183,0.802323212,0.357188675,0.80925964,0.469625795,1.859194825,1.558806318,0.138323483,1.374470541,1.76819623
917,13.4875592,0.041405084,2,3.290942243,0.022949471,0.121667478,1.438820496,1.529310811,1.587413754,0.382572661,0.980750162,0.632624096,1.254803523,0.442508148,1.830247766,1.301175068,0.064322502
918,89.53902426,0.082013263,4,73.30966425,0.011784528,1.588277532,1.60403837,0.115419718,1.927592118,1.70783975,1.957107406,1.103535168,1.696585822,0.694283143,0.341218215,0.232486595,0.154870273
919,62.11927414,0.022409418,6,31.99851168,0.02097059,0.23167006,1.474877328,1.724156678,0.743442491,1.34568798,1.075964879,1.357496725,0.882444969,1.075980388,1.155782827,0.023516867,1.361476245
920,86.64790042,0.020880025,2,13.5909165,0.12454323,0.133032379,0.19241562,0.217781347,0.069997099,0.197184398,0.662072424,0.482148046,1.892051019,1.766538793,1.171597557,0.582512341,1.15896187
921,82.60244572,0.030145587,3,92.71436214,0.028381128,1.388945989,0.532257989,0.511545062,0.51675467,0.339084347,1.719938829,1.926234944,1.593470478,1.451095348,0.119949965,0.612797824,1.397253157
922,83.35194699,0.650320366,3,82.56868013,0.263347763,1.337569993,0.958392487,0.266228694,0.832508305,1.067436776,1.210971612,0.340163624,0.900436264,1.312587172,1.270068025,0.22067742,0.045503007
923,32.86878128,0.087863709,1,3.192380676,0.015980168,0.463341761,0.668511568,0.728400003,0.05992474,1.955187038,1.649940593,1.396071667,1.290360886,1.149167236,1.467094787,0.448946504,1.060275383
924,5.922047575,0.055442215,6,25.80086693,0.04801027,0.549159009,1.675880384,0.663007858,0.765976455,0.051569513,0.312618364,0.289393694,1.887312229,0.716338946,0.187846909,0.670976877,1.191151055
925,39.77431485,0.034036186,6,75.19939247,0.022553427,0.453871515,0.629146303,1.165815923,1.152064636,0.110829627,1.686121245,0.269210072,1.342039275,1.471063878,0.105295147,0.398862337,1.203737196
926,11.09970621,0.015542834,1,20.53955732,0.033085485,1.053129634,0.92450459,0.380476396,1.692303061,1.715416585,0.876073998,1.30209491,0.94399888,0.171717476,1.417234172,0.30173558,0.164998768
927,88.2161569,0.014037383,6,65.29077567,0.049791265,1.573135736,0.957109496,0.93476824,1.701699255,0.549057238,1.586368511,0.872353176,1.640794781,0.636622928,0.733659385,1.332352824,0.627096314
928,89.13107023,0.031518669,6,70.03820688,0.061574375,1.650346956,0.060802733,1.05095798,0.768480955,0.735580259,1.63628766,0.277175291,0.055128276,0.42979688,0.76753899,0.890356969,1.534559552
929,76.12405412,0.03802228,4,10.02968043,0.182600178,1.34899304,1.428715155,0.649005903,1.56689895,1.200237454,1.307372581,0.322860035,0.706208474,0.040476389,1.452264269,0.294877688,0.58366395
930,44.16430607,0.010025504,4,35.31946835,0.011554935,0.750184969,1.411251897,0.289498309,0.461009921,1.170567209,1.365321542,0.602784547,0.96232848,0.53316847,0.240014198,1.017722556,0.311036358
931,70.74047037,0.014623217,6,72.71263311,0.018884676,0.447629189,1.292707231,0.368610026,0.384592552,0.32919165,0.505262255,1.223332715,1.430560768,1.020950006,0.467496376,0.320498003,0.35675998
932,85.80647189,0.038321144,5,48.19594951,0.120170459,1.133595999,0.968815255,1.760216095,1.862842241,1.051334633,0.84545266,0.809774315,1.890960628,1.846114052,0.199563029,1.0588159,1.700389048
933,92.45806996,0.154405152,6,28.25516059,0.017734936,0.052738467,1.618877975,0.427023269,0.894518313,0.348864204,0.638147543,0.324464229,0.357182301,0.633444405,1.704093145,0.242364392,0.71975323
934,33.79784202,0.012831255,5,68.61779641,0.07471773,0.861304433,0.711462718,0.806919004,1.26458715,0.032657188,0.273746122,0.264881172,1.427403755,0.375370098,1.687347414,0.895137643,0.985630882
935,8.133897645,0.013772663,2,85.61702546,0.070686417,1.829056621,1.736737874,0.20234807,1.863021876,1.733514744,1.718421117,0.993001636,1.451436844,1.011027597,0.337751451,1.644376304,0.72958481
936,67.59330851,0.010109818,5,21.06844054,0.011309241,1.512407355,0.725745131,1.361759514,0.667042082,1.068798072,0.379724472,1.827877571,0.060750865,1.693799585,1.828032133,0.163835221,0.652013819
937,54.83883965,0.012569465,6,79.3713916,0.037283621,0.048162565,0.039584399,1.258197648,1.134981971,0.740338255,2.010521105,1.176245306,1.189953765,0.1455529,0.841737788,0.624503863,0.915339454
938,53.90295766,0.010728836,2,43.45994858,0.011782314,0.577817354,0.914643079,1.656893789,1.835149541,1.985856594,1.118848362,0.115077498,1.556747389,0.081634645,0.802745207,0.808188083,1.41691146
939,76.81953736,0.040826399,1,51.31825685,0.079202807,0.588037246,0.751728986,0.977551399,1.870253783,2.012555037,1.113013812,1.22731135,1.058833375,0.817251857,0.612164617,0.905875472,0.822187323
940,68.06470307,0.025540715,3,95.00471102,0.012528348,1.22145194,1.013181827,1.223173151,0.767048277,1.915453711,1.778367626,0.947154655,1.840142927,0.368737135,0.927888853,0.961267096,0.933645148
941,15.88401003,0.013249427,6,41.45742579,0.028890025,0.10940059,0.875898836,1.636739698,1.863291234,1.650550907,1.773292337,1.369054588,0.696155937,0.598859811,1.035154395,1.775237113,1.241580539
942,52.57376008,0.038648946,5,96.51164844,0.027271456,0.166899665,1.068014713,1.241059913,1.228389072,1.939721772,0.825384152,1.834545676,0.732576414,0.471115102,1.074593028,1.575806662,0.598718129
943,98.84628782,0.041569534,1,80.82971446,0.097535877,1.120197404,1.112287364,0.023258899,1.6326091,0.80571138,0.693057898,1.871865268,0.426903819,0.564299472,1.398583902,0.383984886,1.453966081
944,44.88610129,0.018977965,1,47.41924768,0.01018734,1.372747345,1.506027194,0.703903734,0.489577404,0.038705938,1.447923888,1.053169676,0.045261012,1.830518422,0.757646619,0.978575064,0.38338643
945,84.1075889,0.059085673,2,5.732368719,0.01871298,1.681864103,1.678196771,1.561443745,1.213075828,0.972861124,0.809746047,0.044013723,1.341481336,0.428277655,0.236278469,1.684554072,1.779064927
946,23.00091878,0.053146464,5,87.89144835,0.010918629,0.678967385,0.348730045,0.675717472,1.367054731,1.458602642,0.787519306,1.189638877,1.275558543,0.70845766,0.527234917,0.088661297,1.074385135
947,70.38937153,0.017919303,2,76.44453099,0.02661251,1.036436484,0.184633577,0.625541389,1.363685785,1.374702884,1.958310975,1.289310609,1.327710904,1.733521804,0.028915766,0.719336337,0.726299209
948,96.088981,0.011545822,5,58.84155707,0.012615594,0.447117627,0.470187553,1.167938253,1.302446716,1.261255117,0.163370226,0.0238524,1.198537267,0.189542894,1.167853527,1.475102875,1.123859381
949,2.611042328,0.033228955,1,89.64690174,0.049171092,1.451279172,1.357388944,0.093302298,1.24463142,1.77815594,0.888039421,1.067095487,0.190073792,1.289355975,0.293110043,1.150466361,0.833881089
950,78.67709565,0.031335273,5,78.03935132,0.034754938,0.686564235,0.709134263,1.339558649,0.177019257,0.568145015,0.804097478,1.313924414,1.216780293,0.743831326,0.528818262,1.421598499,1.386183759
951,75.67629612,0.022688324,3,41.69958319,0.012793525,1.632652091,1.072271259,1.708597096,1.059775366,1.252665664,0.33551058,0.280826814,1.592466419,0.869369211,0.388412869,1.018872604,0.8837695
952,25.83927094,0.011763257,1,43.58805502,0.013182174,1.276702868,0.424198548,0.491416326,0.491363925,0.805397723,0.357628033,1.526397891,0.899012122,1.688606853,1.484465591,0.277886913,1.48988991
953,96.29454528,0.291283699,4,10.84976598,0.013871319,0.507937185,1.004255474,0.273513367,0.063675275,0.552211583,1.378744659,1.915135914,0.872888251,0.830775083,0.282123412,0.750923742,0.656419678
954,7.485828437,0.049124191,2,98.99314698,0.080430045,0.437159923,0.791608252,1.640804213,1.899590794,0.069306491,1.034907091,0.590129213,1.332277349,0.049800403,0.594073159,0.029725688,0.665529442
955,23.33966321,0.023062457,1,62.01806002,0.166923392,0.944815292,0.251061351,1.400918156,0.241521243,1.423068821,0.249032734,1.016281021,1.826249025,0.985100702,1.609045979,0.572474167,0.755072588
956,24.47720585,0.018555228,3,57.35820585,0.012371636,0.345141862,1.825248638,1.449387282,1.368442065,0.891251702,0.591543613,1.28107067,0.102102785,0.398239268,1.491542618,0.535300866,1.747581951
957,41.54144653,0.012872253,6,20.09386042,0.153850868,0.309451921,1.316146716,0.298091921,1.602193061,0.829071112,0.462339931,0.430452752,1.746171969,1.664985714,0.040817899,1.629882851,1.301375104
958,59.55052617,0.0114999,4,77.60019149,0.036997008,0.789860291,0.705204762,1.805329353,0.067041787,1.007196707,1.479036224,0.638934284,0.031153941,0.287117949,1.129775972,0.293039545,0.39095165
959,70.89508265,0.023916277,5,55.71878149,0.038898844,0.33693949,0.189045894,1.717449582,0.832853335,0.999793715,1.198314447,0.717775603,1.442381828,0.183825109,0.627345834,0.374708802,1.708411297
960,48.08495988,0.011300336,5,47.76272049,0.089545359,0.456053881,1.070146495,1.580877478,1.474333851,0.44305424,1.659926389,0.142441545,0.408803058,0.201040918,1.725182046,1.292080224,0.205472742
961,90.49136612,0.121074435,6,55.70379133,0.010092252,0.468201222,0.630166198,0.554086289,0.840912182,1.02060113,0.844908636,0.251995744,0.576600848,0.999129414,1.439159125,1.131761178,0.756973236
962,48.54191048,0.013809513,2,83.14451509,0.113852231,1.259752397,1.583344419,0.136911374,0.348896443,1.827161688,0.617644319,1.219145241,0.524430144,1.708130856,1.54612815,0.668690584,1.661717394
963,60.71417632,0.063956715,1,17.22847453,0.021820244,0.230726324,0.064499531,1.418137415,0.516244074,1.049217514,1.997771362,0.11909494,1.5732281,1.332790079,0.639714456,0.347554244,0.025509773
964,14.7829636,0.013425454,2,50.54062406,0.03185233,0.964616108,1.820053194,0.830395235,1.358342752,1.533133491,0.732639872,1.335208503,1.610795947,1.546751643,1.271658489,0.864948318,0.076730201
965,27.17614786,0.040769109,1,84.52545911,0.011928786,0.88943397,0.316425853,0.556742565,1.25705948,1.928833498,1.481532664,1.492789549,0.163411981,1.591252098,0.258525329,0.959403411,1.269442192
966,55.00746042,0.032180754,5,53.08282392,0.013363637,0.354565998,0.976403404,0.366320189,0.941228863,0.513571683,0.128752568,0.971146856,1.240566614,0.45549245,0.322391188,1.473119682,1.483310281
967,33.44493974,0.017695847,6,9.448057141,0.023877587,1.154938127,0.332175226,0.309629499,1.298521259,0.923231331,1.205024217,1.175111318,0.211492639,0.650092305,1.375432592,1.255498629,0.857192777
968,25.56361715,0.013937421,6,95.19293333,0.015116614,0.726551447,0.395551551,0.893866774,0.89880818,0.517144897,1.589589647,0.082741345,1.655779323,1.868705786,1.21662791,0.69029911,0.1723925
969,79.11282997,0.012991682,1,32.85915855,0.051482343,1.332646637,0.83652463,1.409764406,1.942121,1.165609022,1.943247036,0.603774982,0.530796904,0.777446842,0.214302763,1.243438038,1.666232537
970,46.80616066,0.089372884,5,70.68623804,0.02304317,1.248262358,0.030921223,0.513423293,1.274121763,1.121636195,1.357897242,0.753196039,1.243381617,1.252559715,0.237595906,1.822711295,1.817561029
971,60.69317328,0.027933318,5,34.1128737,0.054008664,1.232545876,1.048969798,0.307609972,1.91611387,1.14980141,1.592429142,1.058871484,0.64010414,0.463926558,1.242072573,1.096638857,1.841071849
972,79.8083096,0.01547837,1,82.37245368,0.017467282,0.880530143,1.088908696,1.674895606,0.14982429,0.668602554,0.36177577,1.453100616,1.859561193,0.521843522,0.918491806,0.353233238,0.50225039
973,47.29266682,0.02770635,3,15.50358722,0.03023818,1.449222986,1.66473891,1.280819638,1.810449125,1.47765631,0.365267991,1.922333569,0.857406269,1.330636881,0.559966143,0.104641076,0.765971839
974,5.287956981,0.014653054,4,26.96210476,0.012760414,0.570833196,0.480338474,1.05069486,0.083030073,1.916970274,1.523334814,1.003210603,1.78271695,1.812041614,1.821836946,1.811570683,1.447607174
975,81.29602,0.656646053,5,94.47550899,0.088895731,0.213405602,1.015161173,1.539016134,0.469352966,1.472482962,1.074348783,1.39270799,0.180420453,1.145456658,0.24094206,0.48608308,0.264803206
976,97.83449282,0.575194482,2,12.14679709,0.011097517,0.806761273,1.058536962,1.039114761,2.006263979,1.556779903,0.81542841,1.269420312,0.85399829,1.911117644,0.986115849,0.711942337,1.138510592
977,95.92906177,0.018333492,4,1.024665793,0.013390857,1.644951707,1.538966814,1.373087304,0.390978277,1.949891217,0.818383893,1.12287233,1.026633201,0.84667073,0.113868431,0.119074067,1.737836917
978,65.05734193,0.76982329,2,91.58659055,0.014989345,1.07382294,1.448483162,1.261503654,1.333286542,1.282958717,0.108613674,0.204484898,1.83481251,0.498206126,1.477170367,1.048256911,1.29870511
979,91.42680782,0.014719316,4,33.29594962,0.037289807,1.008496849,1.256472968,1.801404642,1.792141871,0.653005777,1.345599542,0.702299399,1.649855354,0.30958063,1.113033298,1.700625858,1.587477374
980,48.98408081,0.017973636,2,99.73827225,0.016370212,1.079178101,0.253453638,1.286991934,0.205095836,0.12453151,0.34470245,0.20013501,1.660188746,0.264488166,0.575857991,0.193692112,0.111488927
981,60.52664907,0.024877586,2,29.0549138,0.010045854,0.136597657,1.372593895,1.152803341,0.666872679,0.069363313,0.675106413,1.95759015,0.149469879,0.346343218,0.729768175,1.020447677,1.788013169
982,85.08028008,0.013839373,2,87.42864746,0.047751052,0.54217345,1.195388429,1.736798904,1.076418325,0.53073731,1.263516206,0.891010533,1.122423685,1.273424117,0.510778492,1.735653992,0.338921515
983,77.95658758,0.013619827,6,47.46762029,0.027547984,0.956711756,0.367723175,0.760223723,1.680135728,1.931232495,0.827039767,0.089044894,1.134259252,1.672324281,0.267311766,0.409524943,0.217358623
984,82.2063321,0.026325266,5,45.22618072,0.077054008,1.744571782,0.374214965,1.154245494,1.070754845,0.683919945,0.084515696,0.195856903,1.798638772,0.608835314,1.565143517,0.77755022,1.836300413
